what,kind,bundleId,bundleVersion,description,time
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1291935337721
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1291935340423
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.edit.findReplace",1291935341653
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1291935341686
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1291935346024
activated,editor,org.eclipse.wst.xml.ui,1.1.102.v201008251905,"org.eclipse.wst.xml.ui.internal.tabletree.XMLMultiPageEditorPart",1291935365142
closed,editor,org.eclipse.jdt.ui,3.6.1.r361_v20100825-0800,"org.eclipse.jdt.ui.ClassFileEditor",1291935365155
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1291935372990
executed,command,org.eclipse.jdt.ui,3.6.1.r361_v20100825-0800,"org.eclipse.jdt.ui.navigate.open.type",1291935375612
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1291935375714
executed,command,org.eclipse.ui.workbench.texteditor,3.6.1.r361_v20100714-0800,"org.eclipse.ui.edit.findNext",1291935389752
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.file.save",1291935393087
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1291935394655
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1291935576691
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.edit.undo",1291935588676
executed,command,org.eclipse.wst.sse.ui,1.2.2.v201008232126,"org.eclipse.wst.sse.ui.toggle.comment",1291935590184
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.file.save",1291935591585
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1291935592939
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1291935869886
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1291935872620
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1291935878401
activated,editor,org.eclipse.jdt.ui,3.6.1.r361_v20100825-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1291935880868
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.edit.text.contentAssist.proposals",1291935884318
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.edit.text.contentAssist.proposals",1291935897577
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.edit.text.contentAssist.proposals",1291935908512
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.edit.text.contentAssist.proposals",1291935910364
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.file.save",1291935914982
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1291935916627
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1291935958829
executed,command,org.eclipse.ui.workbench.texteditor,3.6.1.r361_v20100714-0800,"org.eclipse.ui.edit.text.select.wordPrevious",1291935962291
executed,command,org.eclipse.ui.workbench.texteditor,3.6.1.r361_v20100714-0800,"org.eclipse.ui.edit.text.select.wordPrevious",1291935962562
executed,command,org.eclipse.ui.workbench.texteditor,3.6.1.r361_v20100714-0800,"org.eclipse.ui.edit.text.select.wordPrevious",1291935962751
executed,command,org.eclipse.ui.workbench.texteditor,3.6.1.r361_v20100714-0800,"org.eclipse.ui.edit.text.select.wordPrevious",1291935962979
executed,command,org.eclipse.ui.workbench.texteditor,3.6.1.r361_v20100714-0800,"org.eclipse.ui.edit.text.select.wordPrevious",1291935963209
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.file.save",1291935964927
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1291935966342
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1291936012975
executed,command,org.eclipse.ui.workbench.texteditor,3.6.1.r361_v20100714-0800,"org.eclipse.ui.edit.text.select.wordPrevious",1291936015488
executed,command,org.eclipse.ui.workbench.texteditor,3.6.1.r361_v20100714-0800,"org.eclipse.ui.edit.text.select.wordPrevious",1291936015818
executed,command,org.eclipse.ui.workbench.texteditor,3.6.1.r361_v20100714-0800,"org.eclipse.ui.edit.text.select.wordPrevious",1291936015976
executed,command,org.eclipse.ui.workbench.texteditor,3.6.1.r361_v20100714-0800,"org.eclipse.ui.edit.text.select.wordPrevious",1291936016125
executed,command,org.eclipse.ui.workbench.texteditor,3.6.1.r361_v20100714-0800,"org.eclipse.ui.edit.text.select.wordPrevious",1291936016281
executed,command,org.eclipse.ui.workbench.texteditor,3.6.1.r361_v20100714-0800,"org.eclipse.ui.edit.text.select.wordPrevious",1291936016430
executed,command,org.eclipse.ui.workbench.texteditor,3.6.1.r361_v20100714-0800,"org.eclipse.ui.edit.text.select.wordPrevious",1291936016605
executed,command,org.eclipse.ui.workbench.texteditor,3.6.1.r361_v20100714-0800,"org.eclipse.ui.edit.text.select.wordPrevious",1291936016987
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.file.save",1291936019333
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1291936023310
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1291936073767
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1291936077414
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1291936383705
activated,editor,org.eclipse.wst.xml.ui,1.1.102.v201008251905,"org.eclipse.wst.xml.ui.internal.tabletree.XMLMultiPageEditorPart",1291936386348
